Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
,HASTINGS,ST. JOHNS,,,FIRE STATION,-81.49275268,29.71957431,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.35840000,27.49490000,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.36266465,27.48495675,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.30233611,27.49773136,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.30335843,27.46237406,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.32975867,27.45211980,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.40219540,27.52311029,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.34871912,27.42990308,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.47284880,27.40258265,,,,
,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.32025668,27.37478954,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.39931485,27.31643428,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.29745323,27.29953036,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.43100561,27.27785448,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.37058138,27.26328637,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.35058250,27.31738984,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.33012097,27.21058315,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.30321923,27.27091885,,,,
,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.37479460,27.22930334,,,,
,PORT ST LUCIE,ST. LUCIE,,,FIRE STATION,-80.35213437,27.31471238,,,,
,PORT ST LUCIE,ST. LUCIE,,,FIRE STATION,-80.37950272,27.37189224,,,,
,JENSEN BEACH,ST. LUCIE,,,FIRE STATION,-80.23154913,27.32766690,,,,
, ,ST. LUCIE,,,FIRE STATION,-80.44072652,27.28520888,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.18280294,30.63767097,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.04346669,30.62792787,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.09827857,30.60254750,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.18041556,30.70391390,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.04884918,30.65657719,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.05318410,30.68701006,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-86.87346239,30.85627124,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.15643444,30.60998632,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.09835577,30.57361661,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-86.87694074,30.64953012,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-86.94753342,30.60277562,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.09145416,30.46880143,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-86.88291374,30.92671001,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.03018069,30.57875863,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.09214014,30.78289626,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.02177191,30.61908890,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.20492960,30.77281283,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-86.94049002,30.79851871,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-86.99506624,30.67609069,,,,
,MILTON,SANTA ROSA,,,FIRE STATION,-87.09668052,30.64641493,,,,
,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.86170809,30.40351863,,,,
,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.87334584,30.43206295,,,,
,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.87986065,30.37932744,,,,
,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.89897590,30.44865917,,,,
,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.93488148,30.41151172,,,,
,BAGDAD,SANTA ROSA,,,FIRE STATION,-87.02979774,30.59700307,,,,
,JAY,SANTA ROSA,,,FIRE STATION,-87.03369697,30.90574346,,,,
,JAY,SANTA ROSA,,,FIRE STATION,-87.15965474,30.95278297,,,,
,JAY,SANTA ROSA,,,FIRE STATION,-87.15855762,30.92616126,,,,
,GULF BREEZE,SANTA ROSA,,,FIRE STATION,-87.00349165,30.40131195,,,,
,GULF BREEZE,SANTA ROSA,,,FIRE STATION,-87.08672234,30.38566071,,,,
,GULF BREEZE,SANTA ROSA,,,FIRE STATION,-87.18239256,30.36032874,,,,
,VENICE,SARASOTA,,,FIRE STATION,-82.45045516,27.09899485,,,,
,VENICE,SARASOTA,,,FIRE STATION,-82.31634879,27.04551987,,,,
,VENICE,SARASOTA,,,FIRE STATION,-82.39848387,27.07970675,,,,
,VENICE,SARASOTA,,,FIRE STATION,-82.40127508,27.04384207,,,,
,VENICE,SARASOTA,,,FIRE STATION,-82.37689938,27.13688087,,,,
,VENICE,SARASOTA,,,FIRE STATION,-82.43579083,27.10072684,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.54660684,27.36656610,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.52809794,27.31894650,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.34165283,27.24818804,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.43647606,27.29825698,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.45936038,27.21770176,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.49100137,27.22176126,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.47203070,27.35171287,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.52037238,27.26214880,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.54155105,27.33999183,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.49697578,27.34019106,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.57654932,27.31994499,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.48166244,27.27163699,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.36667266,27.33918888,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.44394911,27.32683017,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.44080161,27.26701653,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.26861774,27.31349778,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.50774200,27.29845464,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.50528185,27.36987008,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.54701641,27.26644243,,,,
,SARASOTA,SARASOTA,,,FIRE STATION,-82.46126215,27.38161015,,,,
,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.35283601,26.95213823,,,,
,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.32142661,26.96942776,,,,
,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.33133865,26.96408033,,,,
,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.37808528,27.00358234,,,,
,NOKOMIS,SARASOTA,,,FIRE STATION,-82.45451449,27.12194372,,,,
,NOKOMIS,SARASOTA,,,FIRE STATION,-82.46599933,27.15249625,,,,
,NORTH PORT,SARASOTA,,,FIRE STATION,-82.23428857,27.04683982,,,,
,NORTH PORT,SARASOTA,,,FIRE STATION,-82.20804211,27.07387089,,,,
,NORTH PORT,SARASOTA,,,FIRE STATION,-82.11829525,27.06826707,,,,
,NORTH PORT,SARASOTA,,,FIRE STATION,-82.25422496,27.07805278,,,,
,NORTH PORT,SARASOTA,,,FIRE STATION,-82.16213307,27.06651272,,,,
,LONGBOAT KEY,SARASOTA,,,FIRE STATION,-82.61809582,27.36057322,,,,
,OVIEDO,SEMINOLE,,,FIRE STATION,-81.20817613,28.66940407,,,,
,OVIEDO,SEMINOLE,,,FIRE STATION,-81.20335195,28.65335085,,,,
,OVIEDO,SEMINOLE,,,FIRE STATION,-81.12877115,28.63938015,,,,
,OVIEDO,SEMINOLE,,,FIRE STATION,-81.16135052,28.65407398,,,,
,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.27543482,28.64823000,,,,
,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.26193159,28.67721891,,,,
,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.30614718,28.70058000,,,,
,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.26619045,28.70174731,,,,
,CASSELBERRY,SEMINOLE,,,FIRE STATION,-81.32348678,28.67789216,,,,
,CASSELBERRY,SEMINOLE,,,FIRE STATION,-81.34670142,28.65498058,,,,
,CASSELBERRY,SEMINOLE,,,FIRE STATION,-81.32051974,28.64668181,,,,
,ALTAMONTE SPRINGS,SEMINOLE,,,FIRE STATION,-81.35915491,28.66417115,,,,
,ALTAMONTE SPRINGS,SEMINOLE,,,FIRE STATION,-81.38992492,28.66666403,,,,
,ALTAMONTE SPRINGS,SEMINOLE,,,FIRE STATION,-81.38201959,28.65085197,,,,
,APOPKA,SEMINOLE,,,FIRE STATION,-81.44116238,28.66895761,,,,
,SANFORD,SEMINOLE,,,FIRE STATION,-81.27729564,28.76964294,,,,
,SANFORD,SEMINOLE,,,FIRE STATION,-81.27272364,28.79976952,,,,
,SANFORD,SEMINOLE,,,FIRE STATION,-81.31686258,28.80069006,,,,
,SANFORD,SEMINOLE,,,FIRE STATION,-81.29952801,28.74229055,,,,
,SANFORD,SEMINOLE,,,FIRE STATION,-81.22998815,28.78615719,,,,
,SANFORD,SEMINOLE,,,FIRE STATION,-81.34087303,28.81078466,,,,
,SANFORD,SEMINOLE,,,FIRE STATION,-81.23069386,28.77741981,,,,
,LONGWOOD,SEMINOLE,,,FIRE STATION,-81.41764856,28.70158735,,,,
,LONGWOOD,SEMINOLE,,,FIRE STATION,-81.33429919,28.70223887,,,,
,LONGWOOD,SEMINOLE,,,FIRE STATION,-81.35073683,28.70043755,,,,
,LAKE MARY,SEMINOLE,,,FIRE STATION,-81.34976884,28.77384183,,,,
,LAKE MARY,SEMINOLE,,,FIRE STATION,-81.32047485,28.75871603,,,,
,LAKE MARY,SEMINOLE,,,FIRE STATION,-81.38123975,28.75791942,,,,
,WINTER PARK,SEMINOLE,,,FIRE STATION,-81.28766720,28.62342936,,,,
,GENEVA,SEMINOLE,,,FIRE STATION,-81.12002482,28.73843060,,,,
,BUSHNELL,SUMTER,,,FIRE STATION,-82.10907794,28.66376732,,,,
,BUSHNELL,SUMTER,,,FIRE STATION,-82.10634118,28.65824496,,,,
,BUSHNELL,SUMTER,,,FIRE STATION,-82.11193657,28.66398675,,,,
,BUSHNELL,SUMTER,,,FIRE STATION,-82.23196716,28.63969297,,,,
,WILDWOOD,SUMTER,,,FIRE STATION,-82.04023652,28.86108872,,,,
,WILDWOOD,SUMTER,,,FIRE STATION,-82.06935386,28.80096067,,,,
,WILDWOOD,SUMTER,,,FIRE STATION,-82.09459128,28.89657704,,,,
,WEBSTER,SUMTER,,,FIRE STATION,-82.05320168,28.60894472,,,,
,WEBSTER,SUMTER,,,FIRE STATION,-82.18313197,28.58088043,,,,
,Bushnell,SUMTER,,,FIRE STATION,-82.14763907,28.67395689,,,,
,Bushnell,SUMTER,,,FIRE STATION,-82.19217141,28.60153017,,,,
,Bushnell,SUMTER,,,FIRE STATION,-82.10782316,28.68017047,,,,
,The Villages,SUMTER,,,FIRE STATION,-82.01351805,28.84668924,,,,
,The Villages,SUMTER,,,FIRE STATION,-82.01482232,28.92634930,,,,
,The Villages,SUMTER,,,FIRE STATION,-81.96076579,28.85990811,,,,
,LAKE PANASOFFKEE,SUMTER,,,FIRE STATION,-82.12805944,28.77520862,,,,
,Wildwood,SUMTER,,,FIRE STATION,-82.04957960,28.80228106,,,,
,CENTER HILL,SUMTER,,,FIRE STATION,-81.99869067,28.64971263,,,,
,OXFORD,SUMTER,,,FIRE STATION,-82.03458275,28.92708262,,,,
,THE VILLAGES,SUMTER,,,FIRE STATION,-81.98138786,28.88117802,,,,
,THE VILLAGES,SUMTER,,,FIRE STATION,-81.97071085,28.91958084,,,,
,Oxford,SUMTER,,,FIRE STATION,-82.07732594,28.92542757,,,,
,Webster,SUMTER,,,FIRE STATION,-82.05749509,28.60292134,,,,
,LIVE OAK,SUWANNEE,,,FIRE STATION,-82.98230927,30.29720863,,,,
,LIVE OAK,SUWANNEE,,,FIRE STATION,-82.85530357,30.32392282,,,,
,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.13040235,30.36113274,,,,
,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.00897798,30.39292383,,,,
,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.22745668,30.24318067,,,,
,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.17132400,30.11954245,,,,
,O BRIEN,SUWANNEE,,,FIRE STATION,-82.94114229,30.03764257,,,,
,WELLBORN,SUWANNEE,,,FIRE STATION,-82.82160799,30.23316082,,,,
,WELLBORN,SUWANNEE,,,FIRE STATION,-82.82025374,30.23016665,,,,
,LAKE CITY,SUWANNEE,,,FIRE STATION,-82.83666082,30.04444292,,,,
,BRANFORD,SUWANNEE,,,FIRE STATION,-82.92803968,29.96013403,,,,
,MC ALPIN,SUWANNEE,,,FIRE STATION,-82.95115127,30.13977515,,,,
,PERRY,TAYLOR,,,FIRE STATION,-83.58183275,30.11569634,,,,
,PERRY,TAYLOR,,,FIRE STATION,-83.61479045,29.88205576,,,,
,PERRY,TAYLOR,,,FIRE STATION,-83.61647614,30.11903290,,,,
,PERRY,TAYLOR,,,FIRE STATION,-83.57374410,30.07774583,,,,
,PERRY,TAYLOR,,,FIRE STATION,-83.54405960,30.03579769,,,,
,PERRY,TAYLOR,,,FIRE STATION,-83.90390206,30.06491700,,,,
,PERRY,TAYLOR,,,FIRE STATION,-83.56607458,30.16001859,,,,
,STEINHATCHEE,TAYLOR,,,FIRE STATION,-83.37700766,29.67467468,,,,
,GREENVILLE,TAYLOR,,,FIRE STATION,-83.63268787,30.28863013,,,,
, ,UNION,,,FIRE STATION,-82.54020500,30.00608900,,,,
, ,UNION,,,FIRE STATION,-82.41585100,29.98907200,,,,
,LAKE BUTLER,UNION,,,FIRE STATION,-82.33136625,30.01809990,,,,
,LAKE BUTLER,UNION,,,FIRE STATION,-82.34533948,30.01964835,,,,
,LAKE BUTLER,UNION,,,FIRE STATION,-82.33712400,30.02332900,,,,
,LAKE BUTLER,UNION,,,FIRE STATION,-82.42338289,29.92970611,,,,
,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.06861934,29.29068132,,,,
,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.14482448,29.40433794,,,,
,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.06109891,29.33538163,,,,
,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.08234584,29.27530763,,,,
,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.11237382,29.32879302,,,,
,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.14619765,29.27420713,,,,
,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.03604812,29.28254247,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.06788926,29.21070676,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.07141153,29.24433613,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.04567926,29.21604899,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-80.97747310,29.16581945,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.05802081,29.16350456,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.00829571,29.18076795,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.15356449,29.14666669,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.03830863,29.24350375,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.01696743,29.20824606,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.11249168,29.21511076,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.02132905,29.23974287,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-80.99852922,29.20280879,,,,
,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.05706618,29.17853471,,,,
,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.02356714,29.12541007,,,,
,PORT ORANGE,VOLUSIA,,,FIRE STATION,-80.94096359,29.09868767,,,,
,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.03818338,29.06812610,,,,
,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.06640938,29.08295390,,,,
,PORT ORANGE,VOLUSIA,,,FIRE STATION,-80.98634584,29.14069373,,,,
,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.05271768,29.11159872,,,,
,PORT ORANGE,VOLUSIA,,,FIRE STATION,-80.99237870,29.09282880,,,,
,MIMS,VOLUSIA,,,FIRE STATION,-81.03269157,28.73061053,,,,
,DEBARY,VOLUSIA,,,FIRE STATION,-81.30898674,28.88338737,,,,
,DELAND,VOLUSIA,,,FIRE STATION,-81.32801581,29.07223493,,,,
,DELAND,VOLUSIA,,,FIRE STATION,-81.26251338,29.06131611,,,,
,DELAND,VOLUSIA,,,FIRE STATION,-81.35903775,29.02290055,,,,
,DELAND,VOLUSIA,,,FIRE STATION,-81.30568556,29.02672181,,,,
,DELAND,VOLUSIA,,,FIRE STATION,-81.30105277,28.97744383,,,,
,DELAND,VOLUSIA,,,FIRE STATION,-81.26306746,29.00052228,,,,
,DELAND,VOLUSIA,,,FIRE STATION,-81.30767837,29.05504194,,,,
,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.93983460,29.04788823,,,,
,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.89970409,29.02916106,,,,
,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.86093769,28.97950334,,,,
,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.94581866,29.01857183,,,,
,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.99515293,29.01573455,,,,
,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.93752830,29.01596960,,,,
,PIERSON,VOLUSIA,,,FIRE STATION,-81.46681068,29.24265113,,,,
,EDGEWATER,VOLUSIA,,,FIRE STATION,-80.89580477,28.95389765,,,,
,EDGEWATER,VOLUSIA,,,FIRE STATION,-80.89737766,28.97601422,,,,
,DE LEON SPRINGS,VOLUSIA,,,FIRE STATION,-81.34950769,29.11831047,,,,
,DELTONA,VOLUSIA,,,FIRE STATION,-81.23265475,28.94723960,,,,
,DELTONA,VOLUSIA,,,FIRE STATION,-81.18941383,28.92385673,,,,
,DELTONA,VOLUSIA,,,FIRE STATION,-81.17479483,28.87983993,,,,
,DELTONA,VOLUSIA,,,FIRE STATION,-81.22585290,28.90629005,,,,
,DELTONA,VOLUSIA,,,FIRE STATION,-81.27151935,28.90017191,,,,
,DELTONA,VOLUSIA,,,FIRE STATION,-81.22477494,28.85717568,,,,
,OAK HILL,VOLUSIA,,,FIRE STATION,-80.85090995,28.87032573,,,,
,ORANGE CITY,VOLUSIA,,,FIRE STATION,-81.29817062,28.95021477,,,,
,ORANGE CITY,VOLUSIA,,,FIRE STATION,-81.29235399,28.91867584,,,,
,LAKE HELEN,VOLUSIA,,,FIRE STATION,-81.24288499,28.98502486,,,,
,OSTEEN,VOLUSIA,,,FIRE STATION,-81.16304433,28.84653202,,,,
,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.37892468,30.19568123,,,,
,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.23589709,30.22984814,,,,
,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.38789790,30.09069128,,,,
,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.29432905,30.06363149,,,,
,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.35347900,30.28284696,,,,
,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.37913708,30.18512066,,,,
,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.21258045,30.19291321,,,,
,SOPCHOPPY,WAKULLA,,,FIRE STATION,-84.65673486,30.18789116,,,,
,SOPCHOPPY,WAKULLA,,,FIRE STATION,-84.49167627,30.06260486,,,,
,SAINT MARKS,WAKULLA,,,FIRE STATION,-84.20774282,30.16116792,,,,
,PANACEA,WAKULLA,,,FIRE STATION,-84.39000282,30.03182925,,,,
,SANTA ROSA BEACH,WALTON,,,FIRE STATION,-86.22946126,30.38735562,,,,
,SANTA ROSA BEACH,WALTON,,,FIRE STATION,-86.12694981,30.32915934,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.11603084,30.72581214,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.20021267,30.79457909,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.13480307,30.97055828,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.03971135,30.71880171,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.09360082,30.72438009,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.17426355,30.69118523,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.05606217,30.65039833,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.09305034,30.72462329,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.24971777,30.86075949,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.11246612,30.75917013,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.30612097,30.75990901,,,,
,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.21471104,30.57357688,,,,
,FREEPORT,WALTON,,,FIRE STATION,-86.13421787,30.49553248,,,,
,WESTVILLE,WALTON,,,FIRE STATION,-86.05713328,30.94374936,,,,
,VERO BEACH,WALTON,,,FIRE STATION,-80.51411883,27.63742505,,,,
,LAUREL HILL,WALTON,,,FIRE STATION,-86.30297376,30.96925222,,,,
,SEBASTIAN,WALTON,,,FIRE STATION,-80.51978533,27.76988524,,,,
,PONCE DE LEON,WALTON,,,FIRE STATION,-86.05642684,30.83597501,,,,
,PONCE DE LEON,WALTON,,,FIRE STATION,-85.94346627,30.58905636,,,,
,MIRAMAR BEACH,WALTON,,,FIRE STATION,-86.30512507,30.38323610,,,,
,CARYVILLE,WASHINGTON,,,FIRE STATION,-85.75111979,30.71347160,,,,
,CARYVILLE,WASHINGTON,,,FIRE STATION,-85.81247505,30.77200489,,,,
,CARYVILLE,WASHINGTON,,,FIRE STATION,-85.82840707,30.66635433,,,,
,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.45564851,30.60655583,,,,
,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.58891982,30.62987596,,,,
,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.55294015,30.77803930,,,,
,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.66239436,30.49479267,,,,
,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.49945682,30.70399470,,,,
,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.59329462,30.53995630,,,,
,VERNON,WASHINGTON,,,FIRE STATION,-85.70053195,30.63183511,,,,
,EBRO,WASHINGTON,,,FIRE STATION,-85.87318221,30.43955211,,,,
,DAYTONA BEACH,VOLUSIA,,,FOOD BANK,,,-81.02959115,29.22176798,,
,LAKE CITY,COLUMBIA,,,FOOD BANK,,,-82.64510909,30.19646460,,
,ORLANDO,ORANGE,,,FOOD BANK,,,-81.42957432,28.54827015,,
,PEMBROKE PARK,BROWARD,,,FOOD BANK,,,-80.17325752,25.98729507,,
,NAPLES,COLLIER,,,FOOD BANK,,,-81.77396223,26.22317237,,
,SARASOTA,SARASOTA,,,FOOD BANK,,,-82.40200940,27.34731112,,
,TALLAHASSEE,LEON,,,FOOD BANK,,,-84.28386705,30.40108414,,
,TALLAHASSEE,LEON,,,FOOD BANK,,,-84.28344254,30.44090805,,
,FORT MYERS,LEE,,,FOOD BANK,,,-81.86243500,26.60733000,,
,FORT MYERS,LEE,,,FOOD BANK,,,-81.88521757,26.62300636,,
,FORT PIERCE,ST. LUCIE,,,FOOD BANK,,,-80.33595508,27.44682823,,
,FORT PIERCE,ST. LUCIE,,,FOOD BANK,,,-80.36075255,27.45098942,,
,BRADENTON,MANATEE,,,FOOD BANK,,,-82.55605379,27.47971874,,
,LAND O' LAKES,PASCO,,,FOOD BANK,,,-82.45880085,28.24302449,,
,SEBRING,HIGHLANDS,,,FOOD BANK,,,-81.48060751,27.48380644,,
,WEST PALM BEACH,PALM BEACH,,,FOOD BANK,,,-80.05540669,26.69433199,,
,TAMPA,HILLSBOROUGH,,,FOOD BANK,,,-82.40709276,27.95906076,,
,WEST MELBOURNE,BREVARD,,,FOOD BANK,,,-80.66875600,28.09443800,,
,GAINESVILLE,ALACHUA,,,FOOD BANK,,,-82.32852711,29.66075828,,
,LAKELAND,POLK,,,FOOD BANK,,,-82.03476200,28.03560800,,
,HOMOSASSA,CITRUS,,,FOOD BANK,,,-82.52076679,28.76520101,,
,OCALA,MARION,,,FOOD BANK,,,-82.08646312,29.22836654,,
,MILTON,SANTA ROSA,,,FOOD BANK,,,-86.98477179,30.64103404,,
,JACKSONVILLE,DUVAL,,,FOOD BANK,,,-81.73280465,30.34106014,,
,Gainesville,ALACHUA,,,NATIONAL GUARD,,,,,-82.33084371,29.70231953
,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.58495590,30.06762532
,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.58725071,30.06655062
,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.58458984,30.06728785
,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.68389160,30.20463178
,STARKE,BRADFORD,,,NATIONAL GUARD,,,,,-82.11662496,29.93805538
,COCOA,BREVARD,,,NATIONAL GUARD,,,,,-80.74222813,28.36097557
,MELBOURNE,BREVARD,,,NATIONAL GUARD,,,,,-80.64632167,28.13800128
,PATRICK AFB,BREVARD,,,NATIONAL GUARD,,,,,-80.61007301,28.25046369
,Titusville,BREVARD,,,NATIONAL GUARD,,,,,-80.81593783,28.52832269
,HOLLYWOOD,BROWARD,,,NATIONAL GUARD,,,,,-80.14989995,26.01914041
,CRYSTAL RIVER,CITRUS,,,NATIONAL GUARD,,,,,-82.57739722,28.86527185
,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.98723586,29.97724098
,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.96842342,29.97164357
,Immokalee,COLLIER,,,NATIONAL GUARD,,,,,-81.39681091,26.41649221
,LAKE CITY,COLUMBIA,,,NATIONAL GUARD,,,,,-82.64872762,30.19388489
,ARCADIA,DESOTO,,,NATIONAL GUARD,,,,,-81.86479880,27.23034503
,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.82130846,30.27791806
,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
